Event1 Event2 Station CoefMax LagSample LagTime
55 87 6 0.874284588533039 -1 -0.01
55 88 4 0.801530130029787 -5 -0.05
55 88 3 0.934103369347974 -1 -0.01
55 89 8 0.724857921764825 3 0.03
55 89 3 0.931214831409395 1 0.01
56 57 8 0.892720107633684 -2 -0.02
56 57 1 0.963274334523153 0 0
56 57 4 0.951807665445363 0 0
56 57 6 0.850976466502218 0 0
56 57 10 0.86141330863494 5 0.05
56 58 8 0.865925905464877 1 0.01
56 58 1 0.835881353504075 2 0.02
56 58 4 0.828628298672607 1 0.01
56 58 9 0.718301965146992 10 0.1
56 58 3 0.862212876956776 -1 -0.01
56 59 8 0.870978008279036 2 0.02
56 59 4 0.85118431817083 0 0
56 59 3 0.868841783057515 1 0.01
56 59 5 0.835788037123601 4 0.04
56 61 8 0.819447660170555 0 0
56 61 9 0.702749539850829 10 0.1
56 61 4 0.924712150308835 1 0.01
56 61 3 0.907193208103573 2 0.02
56 63 8 0.709627904232684 2 0.02
56 63 4 0.713218327399491 1 0.01
56 63 9 0.739168401907566 10 0.1
56 63 3 0.827962330737757 2 0.02
56 64 1 0.827876894961225 0 0
56 64 3 0.879733828991843 -8 -0.08
56 66 8 0.873268821640729 0 0
56 66 1 0.9638596232083 0 0
56 66 9 0.743194411899165 10 0.1
56 66 4 0.909244992814857 0 0
56 66 3 0.934188971025867 1 0.01
56 67 8 0.863601907771094 0 0
56 67 1 0.810227667000977 2 0.02
56 67 3 0.938921127652501 1 0.01
56 68 8 0.862036627653105 -1 -0.01
56 68 1 0.927116915356223 2 0.02
56 68 3 0.933645558740164 1 0.01
56 69 8 0.839743775418845 0 0
56 69 3 0.729278335229806 -1 -0.01
56 75 1 0.886942030001235 1 0.01
56 75 3 0.876079596046062 0 0
56 76 8 0.947497210080479 0 0
56 76 1 0.978953444433595 0 0
56 76 9 0.892554805507957 8 0.08
56 76 4 0.927206213451665 -1 -0.01
56 76 3 0.929362046679181 -1 -0.01
56 78 1 0.946379487315584 2 0.02
56 78 4 0.816797811511469 2 0.02
56 78 3 0.738444668838515 2 0.02
56 82 1 0.732025054117208 1 0.01
56 82 3 0.921980965660329 -4 -0.04
56 83 1 0.764209794674659 1 0.01
56 83 4 0.797112206020872 13 0.13
56 83 3 0.937035269065059 -7 -0.07
56 84 8 0.788804658064407 -19 -0.19
56 84 1 0.733046754443364 -1 -0.01
56 85 8 0.853061908382857 2 0.02
56 85 3 0.793848192686772 1 0.01
56 87 8 0.701459083826844 -14 -0.14
56 87 4 0.851125544004081 1 0.01
56 87 9 0.828674033688609 5 0.05
56 87 3 0.915104732917263 -5 -0.05
56 88 8 0.778268943509947 1 0.01
56 88 1 0.748952234925113 3 0.03
56 88 4 0.891832063683859 -4 -0.04
56 88 3 0.964814459161534 0 0
56 89 8 0.743585605744894 2 0.02
56 89 3 0.932218450957031 2 0.02
56 89 5 0.864168885262445 3 0.03
57 58 8 0.898384504469046 3 0.03
57 58 1 0.889833375113753 3 0.03
57 58 4 0.930611676238938 1 0.01
57 58 6 0.768444871645795 -1 -0.01
57 58 10 0.797812314240115 2 0.02
57 61 8 0.782581993525411 3 0.03
57 61 4 0.934322433497852 1 0.01
57 61 6 0.829511275367084 1 0.01
57 63 4 0.783993414946072 1 0.01
57 66 8 0.875239185974222 2 0.02
57 66 1 0.909048975827343 0 0
57 66 4 0.962394815495113 0 0
57 66 6 0.890683231026553 1 0.01
57 66 10 0.720325031846063 1 0.01
57 67 8 0.773254895555527 2 0.02
57 67 1 0.717203685837496 2 0.02
57 67 6 0.727210765482335 0 0
57 68 8 0.791352212521418 1 0.01
57 68 1 0.883912262670233 1 0.01
57 68 6 0.831487334831125 3 0.03
57 69 8 0.779535292366325 2 0.02
57 75 1 0.807563789369247 0 0
57 75 6 0.723354563752078 1 0.01
57 76 8 0.94764282625359 2 0.02
57 76 1 0.980844118784093 0 0
57 76 4 0.979523963702501 0 0
57 76 6 0.928961012097905 1 0.01
57 76 10 0.753861600408255 6 0.06
57 78 1 0.901978336572597 2 0.02
57 78 4 0.887765572215633 2 0.02
57 82 8 0.801053165519362 -6 -0.06
57 82 1 0.727912675997553 0 0
57 82 6 0.849923409417914 -15 -0.15
57 83 1 0.724021583665659 1 0.01
57 83 4 0.785418742135541 13 0.13
57 84 8 0.734820516539371 -17 -0.17
57 85 8 0.865270001318584 4 0.04
57 87 8 0.756090633636568 -12 -0.12
57 87 4 0.90842003962052 2 0.02
57 88 1 0.782907756784234 2 0.02
57 88 4 0.825513874187818 -3 -0.03
57 88 6 0.830448471593457 -2 -0.02
57 89 8 0.70197760220603 4 0.04
58 59 8 0.97953279112135 1 0.01
58 59 1 0.765628669005539 -5 -0.05
58 59 4 0.852211157862202 -1 -0.01
58 59 3 0.951209745757512 2 0.02
58 61 8 0.733366366554821 -1 -0.01
58 61 1 0.71954313076834 1 0.01
58 61 4 0.871061413463081 1 0.01
58 61 3 0.945896849351362 2 0.02
58 63 8 0.711363845966875 1 0.01
58 63 4 0.822057632161614 0 0
58 63 3 0.925496965748204 2 0.02
58 64 3 0.819875507730087 -7 -0.07
58 66 8 0.816922655034719 -1 -0.01
58 66 1 0.797255948216044 -2 -0.02
58 66 4 0.892480119110902 -1 -0.01
58 66 3 0.951451861546551 2 0.02
58 66 5 0.789484068603626 11 0.11
58 67 8 0.835326231013308 -1 -0.01
58 67 3 0.962702543795637 2 0.02
58 68 8 0.858141658599893 -2 -0.02
58 68 1 0.812221920804611 -1 -0.01
58 68 3 0.967164447921909 2 0.02
58 68 5 0.761373931231996 0 0
58 69 8 0.884099703899456 -1 -0.01
58 69 9 0.878268836249145 -1 -0.01
58 75 3 0.839228274534448 1 0.01
58 76 8 0.934805155103933 -1 -0.01
58 76 1 0.874476135123704 -3 -0.03
58 76 4 0.915878584518706 -1 -0.01
58 76 3 0.960542622322517 0 0
58 76 5 0.754814062073675 11 0.11
58 78 1 0.874202007905663 0 0
58 78 4 0.764921414266404 0 0
58 78 3 0.776566418770213 2 0.02
58 82 8 0.755147760232606 -9 -0.09
58 82 3 0.902791157282528 -4 -0.04
58 83 3 0.861537098363422 -6 -0.06
58 84 8 0.742131443154249 -1 -0.01
58 84 3 0.895610364934344 4 0.04
58 85 8 0.801750583471181 1 0.01
58 85 3 0.836300372722361 2 0.02
58 87 8 0.7657605384857 -15 -0.15
58 87 4 0.89681307996652 0 0
58 87 3 0.740503087048814 -4 -0.04
58 87 5 0.720809388609292 9 0.09
58 88 8 0.743135700542494 0 0
58 88 4 0.722803658996348 -5 -0.05
58 88 3 0.880376745911505 1 0.01
58 89 8 0.818598102452497 1 0.01
58 89 3 0.88346477581262 3 0.03
59 61 8 0.741007954596494 -1 -0.01
59 61 4 0.815379688869791 2 0.02
59 61 3 0.918876690450915 1 0.01
59 61 5 0.810773824937831 -2 -0.02
59 63 8 0.754267502000425 0 0
59 63 3 0.887498055828686 1 0.01
59 64 3 0.812650534734761 -9 -0.09
59 66 8 0.849358925927774 -2 -0.02
59 66 4 0.878226329925075 0 0
59 66 3 0.940464202702179 0 0
59 66 5 0.869975597998176 -1 -0.01
59 67 8 0.836606037106334 -2 -0.02
59 67 3 0.933742165832228 0 0
59 67 5 0.90333421457116 0 0
59 68 8 0.844498788725045 -3 -0.03
59 68 3 0.944170703601349 0 0
59 68 5 0.880874994180597 0 0
59 69 8 0.895521771601275 -2 -0.02
59 75 3 0.794456104673138 0 0
59 76 8 0.946509849012729 -2 -0.02
59 76 4 0.887081142136346 0 0
59 76 3 0.925023608704489 -2 -0.02
59 76 5 0.909453592744521 0 0
59 78 4 0.711015763770528 2 0.02
59 78 3 0.810731706617863 0 0
59 78 5 0.796639670457668 5 0.05
59 82 8 0.783989849741302 -10 -0.1
59 82 1 0.774206712650032 0 0
59 82 3 0.892593700120866 -5 -0.05
59 82 5 0.787619006622536 -4 -0.04
59 83 4 0.77320822721479 13 0.13
59 83 3 0.881700085252691 -8 -0.08
59 83 5 0.776344788559919 0 0
59 84 8 0.785345594863733 -1 -0.01
59 84 3 0.828818084196547 2 0.02
59 85 8 0.870195019291861 0 0
59 85 1 0.708938467252567 2 0.02
59 85 3 0.81400804295014 0 0
59 87 8 0.781913008123254 -6 -0.06
59 87 1 0.738734478063818 2 0.02
59 87 4 0.740336228292893 1 0.01
59 87 3 0.734666169941936 -6 -0.06
59 87 5 0.82050212066894 -3 -0.03
59 88 8 0.763192071940276 -1 -0.01
59 88 1 0.787864091848965 2 0.02
59 88 4 0.815139746862125 -3 -0.03
59 88 3 0.891453053468405 0 0
59 88 5 0.758835734522838 -2 -0.02
59 89 8 0.800791019567662 0 0
59 89 1 0.768637983253303 -2 -0.02
59 89 3 0.920799616034705 2 0.02
59 89 5 0.78765014435037 -1 -0.01
61 63 4 0.790377966464008 -1 -0.01
61 63 3 0.975633948482484 0 0
61 64 9 0.841576342213125 -3 -0.03
61 64 3 0.899101001962435 -10 -0.1
61 66 8 0.922935085401286 -1 -0.01
61 66 4 0.936947214901404 -2 -0.02
61 66 3 0.993710995526841 -1 -0.01
61 66 5 0.915421442868608 1 0.01
61 67 8 0.813588703692995 0 0
61 67 3 0.970706695786666 0 0
61 68 8 0.877242178197054 -1 -0.01
61 68 3 0.97090199418913 -1 -0.01
61 68 5 0.851808414771596 2 0.02
61 69 4 0.721967275723364 -1 -0.01
61 69 3 0.715210403502475 -4 -0.04
61 75 8 0.91493804595069 0 0
61 75 3 0.840823794206495 -1 -0.01
61 76 8 0.828593653316727 0 0
61 76 4 0.941167729340814 -2 -0.02
61 76 3 0.986478999666071 -2 -0.02
61 76 5 0.871592069787627 2 0.02
61 78 4 0.808427366766637 0 0
61 78 3 0.76645395921088 0 0
61 78 5 0.762670647149405 7 0.07
61 82 3 0.968168173206494 -6 -0.06
61 82 5 0.879706731284227 -2 -0.02
61 83 4 0.782419366706891 12 0.12
61 83 3 0.869380198617322 -9 -0.09
61 84 3 0.799886069607072 1 0.01
61 84 9 0.731171321697266 8 0.08
61 85 3 0.786594376333069 13 0.13
61 87 4 0.868793209134477 0 0
61 87 3 0.791917061321368 -7 -0.07
61 87 5 0.89610115020073 -1 -0.01
61 88 4 0.801229870828831 -5 -0.05
61 88 3 0.920031815445316 -1 -0.01
61 88 5 0.870047278893969 0 0
61 89 3 0.9131984030885 1 0.01
61 89 5 0.832295083560147 1 0.01
63 64 3 0.867157524566373 -10 -0.1
63 64 9 0.860283846642085 -3 -0.03
63 66 8 0.765913116018754 -2 -0.02
63 66 3 0.963035677123297 -1 -0.01
63 66 4 0.80036238068488 -1 -0.01
63 67 8 0.797554238260474 -2 -0.02
63 67 3 0.935147254990587 0 0
63 68 8 0.782574491461214 -3 -0.03
63 68 3 0.937112845172514 -1 -0.01
63 69 8 0.74448848162949 -2 -0.02
63 69 3 0.732114641630909 -4 -0.04
63 75 3 0.798940492369053 -1 -0.01
63 76 8 0.700596621878425 -2 -0.02
63 76 4 0.803501827301614 -1 -0.01
63 76 3 0.944268858997832 -2 -0.02
63 78 3 0.703444005562754 0 0
63 82 3 0.935707590351499 -6 -0.06
63 83 3 0.796303470824554 -9 -0.09
63 84 8 0.787157796257486 -1 -0.01
63 84 3 0.787746284871096 1 0.01
63 84 9 0.769414165157448 16 0.16
63 85 8 0.733076394530926 0 0
63 85 3 0.834924679644547 13 0.13
63 87 4 0.834700364849846 0 0
63 87 3 0.715359327119522 -7 -0.07
63 88 8 0.795268014951343 -1 -0.01
63 88 3 0.839484627253692 -1 -0.01
63 89 3 0.832553188932562 1 0.01
64 66 1 0.906851579494766 1 0.01
64 66 9 0.824355080881333 3 0.03
64 66 3 0.904872877372442 9 0.09
64 67 1 0.777697079282084 2 0.02
64 67 3 0.87208267396235 9 0.09
64 68 1 0.917490478013489 2 0.02
64 68 3 0.8848590756341 9 0.09
64 75 1 0.899485588672113 1 0.01
64 75 9 0.786093064441235 -4 -0.04
64 75 3 0.748995698539953 8 0.08
64 76 1 0.809095570300914 1 0.01
64 76 3 0.895558184744079 8 0.08
64 78 1 0.850953749216843 2 0.02
64 78 3 0.742795403068956 10 0.1
64 82 3 0.89342871162117 4 0.04
64 83 1 0.770129909445562 1 0.01
64 83 3 0.797688398781132 1 0.01
64 84 1 0.778700916482947 0 0
64 84 9 0.753000740122407 19 0.19
64 85 3 0.757531166882635 23 0.23
64 87 3 0.83281528372881 3 0.03
64 89 3 0.814855109563813 11 0.11
65 70 1 0.801859970874627 1 0.01
65 80 3 0.720019350702885 14 0.14
65 86 3 0.78000156301458 -1 -0.01
65 91 6 0.748092594564309 -7 -0.07
65 91 3 0.888318194103449 -7 -0.07
65 91 5 0.855343539834245 1 0.01
65 92 3 0.711471675483498 -12 -0.12
65 92 5 0.710102923630301 0 0
66 67 8 0.877933613934012 0 0
66 67 1 0.818362223304238 2 0.02
66 67 3 0.975346232765315 0 0
66 68 8 0.902540853131954 -1 -0.01
66 68 1 0.958498512636723 1 0.01
66 68 5 0.966373438954057 1 0.01
66 68 3 0.988795015079504 0 0
66 69 8 0.717820273449218 0 0
66 69 3 0.704926292001658 -3 -0.03
66 69 5 0.719064486180932 1 0.01
66 75 8 0.791706111031834 1 0.01
66 75 1 0.939491647277497 0 0
66 75 3 0.849804579188419 -1 -0.01
66 75 5 0.732266224293361 2 0.02
66 76 8 0.884298370852022 0 0
66 76 1 0.963451435549891 0 0
66 76 4 0.975240421288589 0 0
66 76 3 0.983818568831525 -1 -0.01
66 76 5 0.958939790924579 0 0
66 78 1 0.947330421389636 2 0.02
66 78 4 0.88354172626193 2 0.02
66 78 3 0.785433375087992 1 0.01
66 78 5 0.770150208090354 5 0.05
66 82 1 0.727416389060926 2 0.02
66 82 3 0.969074069325281 -5 -0.05
66 82 5 0.867695155491905 -4 -0.04
66 83 1 0.775036477461662 0 0
66 83 4 0.784343771486966 13 0.13
66 83 3 0.895737558919682 -8 -0.08
66 84 8 0.718560283004357 -19 -0.19
66 84 1 0.777791035596235 -1 -0.01
66 84 3 0.804084495969371 2 0.02
66 84 9 0.774395461680165 16 0.16
66 85 8 0.813013611415139 2 0.02
66 85 3 0.774972728091767 0 0
66 87 4 0.817343031954376 2 0.02
66 87 3 0.811448729370552 -6 -0.06
66 87 5 0.928502576741943 -2 -0.02
66 88 8 0.734750581250735 1 0.01
66 88 5 0.852455535632019 -1 -0.01
66 88 3 0.935083190967183 0 0
66 88 4 0.783388611695747 -3 -0.03
66 89 3 0.935738119145459 2 0.02
66 89 5 0.743870707505012 -1 -0.01
67 68 8 0.975928084380687 -1 -0.01
67 68 1 0.826995498523657 0 0
67 68 3 0.994361229633186 0 0
67 69 8 0.885309982759765 0 0
67 75 1 0.846295312097234 -1 -0.01
67 75 3 0.894483037464591 -1 -0.01
67 76 8 0.882226250541875 0 0
67 76 1 0.784095663997257 -2 -0.02
67 76 3 0.98200098524783 -2 -0.02
67 78 1 0.848416219394806 0 0
67 78 3 0.77947206470023 0 0
67 82 1 0.765662728444974 0 0
67 82 3 0.946641510264266 -6 -0.06
67 83 4 0.764186033964077 7 0.07
67 83 3 0.881504191346848 -8 -0.08
67 84 8 0.883837678864424 0 0
67 84 1 0.798270782878993 -2 -0.02
67 84 3 0.788581339016182 2 0.02
67 85 8 0.829552285085429 1 0.01
67 85 3 0.786643292303208 0 0
67 85 9 0.830641816425311 1 0.01
67 87 3 0.790974948092539 -6 -0.06
67 88 8 0.925299332359528 1 0.01
67 88 3 0.942268935997085 -1 -0.01
67 88 5 0.834762642704884 -2 -0.02
67 89 8 0.821518140015215 2 0.02
67 89 3 0.930456095300274 1 0.01
67 89 5 0.74419989647933 -2 -0.02
68 69 8 0.842045555341618 1 0.01
68 69 5 0.731056835701138 0 0
68 75 8 0.732106097536124 1 0.01
68 75 1 0.934054861343516 -1 -0.01
68 75 3 0.86928018139607 -1 -0.01
68 75 5 0.700142746726364 1 0.01
68 76 8 0.898976641716016 1 0.01
68 76 1 0.929097377353529 -1 -0.01
68 76 3 0.980075297908244 -2 -0.02
68 76 5 0.94643582889103 -1 -0.01
68 78 1 0.947306524441122 0 0
68 78 4 0.708997431794152 3 0.03
68 78 3 0.785251401972086 0 0
68 78 5 0.80010988252243 4 0.04
68 82 1 0.744241658190768 0 0
68 82 3 0.947488606953482 -6 -0.06
68 82 5 0.809536275753908 -5 -0.05
68 83 1 0.837736428367949 -1 -0.01
68 83 4 0.770161104265305 1 0.01
68 83 3 0.881460671082094 -8 -0.08
68 84 8 0.83477332281568 1 0.01
68 84 1 0.794484664631386 -2 -0.02
68 84 3 0.81372397564083 2 0.02
68 84 9 0.768259990577643 15 0.15
68 85 8 0.804462867698971 2 0.02
68 85 3 0.77717393548402 0 0
68 85 4 0.784239588141497 8 0.08
68 87 3 0.79337144456189 -6 -0.06
68 87 5 0.860921686411411 -3 -0.03
68 88 8 0.868295641716447 2 0.02
68 88 1 0.724891840895193 1 0.01
68 88 5 0.787972024869204 -2 -0.02
68 88 3 0.92764899608914 -1 -0.01
68 89 8 0.780141658619876 3 0.03
68 89 3 0.923066807866376 2 0.02
69 76 8 0.872245606728668 0 0
69 76 9 0.752569873119998 -1 -0.01
69 82 3 0.74193828522874 -2 -0.02
69 84 8 0.912697946429035 0 0
69 85 8 0.863591110676074 1 0.01
69 87 3 0.712455186945577 -4 -0.04
69 88 8 0.881586923316233 1 0.01
69 88 3 0.725984423136134 2 0.02
69 89 8 0.830798391470912 2 0.02
70 86 6 0.820829418166491 -1 -0.01
70 91 3 0.832437237053812 0 0
70 91 1 0.716641087568826 -11 -0.11
70 92 6 0.88007203197735 0 0
75 76 1 0.867112684476351 0 0
75 76 3 0.84357169979209 -1 -0.01
75 78 1 0.8792814369842 1 0.01
75 82 1 0.800518246993183 1 0.01
75 82 3 0.746564920151183 -19 -0.19
75 83 1 0.76306364386026 0 0
75 83 3 0.845577442952372 -7 -0.07
75 84 1 0.840257596805216 -1 -0.01
75 84 3 0.727418371827064 2 0.02
75 84 9 0.8390175109353 15 0.15
75 85 3 0.808695493681044 1 0.01
75 87 3 0.721282853185226 -5 -0.05
75 88 3 0.835118818092875 0 0
75 89 3 0.842286344572854 2 0.02
76 78 1 0.947293971491443 2 0.02
76 78 4 0.863686732651318 2 0.02
76 78 3 0.805010359383485 2 0.02
76 78 5 0.827741546614866 5 0.05
76 82 8 0.762252646357587 -8 -0.08
76 82 1 0.735798510638649 1 0.01
76 82 3 0.973307100210873 -4 -0.04
76 82 5 0.886978630439332 -4 -0.04
76 83 1 0.766615584464718 1 0.01
76 83 4 0.76272100117577 13 0.13
76 83 3 0.906644417841204 -7 -0.07
76 84 8 0.756215051952922 -19 -0.19
76 84 1 0.749037062647026 -1 -0.01
76 84 3 0.795512544080022 3 0.03
76 85 8 0.868619189745367 2 0.02
76 85 3 0.790913337040217 2 0.02
76 87 8 0.776585462112271 -14 -0.14
76 87 4 0.882555456108732 2 0.02
76 87 3 0.833157939491394 -5 -0.05
76 87 5 0.952901090388034 -3 -0.03
76 88 8 0.769936323589267 1 0.01
76 88 1 0.750852175662244 2 0.02
76 88 3 0.956826472684738 1 0.01
76 88 5 0.862632877090973 -2 -0.02
76 88 4 0.826597741831167 -3 -0.03
76 89 8 0.784612688354364 2 0.02
76 89 3 0.942722216464522 3 0.03
76 89 5 0.795987005149249 -1 -0.01
78 82 1 0.705428811867061 0 0
78 82 3 0.813135271159849 -6 -0.06
78 82 5 0.829780469982633 -9 -0.09
78 83 1 0.78138256330087 -1 -0.01
78 83 4 0.717350929356368 11 0.11
78 83 3 0.732050472963273 -8 -0.08
78 84 1 0.722716710600254 -2 -0.02
78 87 4 0.745998915548682 0 0
78 87 5 0.776271768034039 -8 -0.08
78 88 1 0.708870069856295 0 0
78 88 5 0.735436546442955 -7 -0.07
78 88 3 0.792923479228057 -1 -0.01
78 88 4 0.762584663481865 -6 -0.06
78 89 3 0.824828795862477 1 0.01
78 89 5 0.781637384340347 -6 -0.06
79 80 4 0.767374154369713 2 0.02
79 80 3 0.787983584947108 12 0.12
79 86 3 0.757139859683925 -4 -0.04
79 91 4 0.7495319453203 7 0.07
79 92 4 0.898878787317601 8 0.08
79 92 3 0.787767264951441 -3 -0.03
80 91 4 0.774702137518717 5 0.05
80 92 4 0.716727146027593 5 0.05
81 86 3 0.736386345642262 -4 -0.04
81 90 4 0.749342925350675 13 0.13
81 90 3 0.880745610171848 -11 -0.11
82 83 3 0.847690613228177 -3 -0.03
82 84 1 0.858828590149153 -2 -0.02
82 84 3 0.724948126507069 7 0.07
82 84 9 0.754989988058457 2 0.02
82 85 8 0.729812759284601 10 0.1
82 85 1 0.778136154342948 3 0.03
82 85 3 0.806465811000269 20 0.2
82 85 5 0.730247790011213 1 0.01
82 87 8 0.706916212623108 -6 -0.06
82 87 1 0.841914533259833 3 0.03
82 87 3 0.833609050829965 -1 -0.01
82 87 5 0.903263087487499 1 0.01
82 88 1 0.899023918696539 1 0.01
82 88 5 0.829850077146754 2 0.02
82 88 3 0.928551827858991 5 0.05
82 89 3 0.905562660950355 7 0.07
82 89 5 0.849576601844792 3 0.03
83 84 3 0.711059297420536 -3 -0.03
83 85 4 0.72001380984428 6 0.06
83 85 3 0.870790964523405 8 0.08
83 88 5 0.86265253059555 -2 -0.02
83 88 3 0.954683163657956 8 0.08
83 88 4 0.781906314118434 -17 -0.17
83 89 3 0.947098704104826 10 0.1
83 89 5 0.826336627864183 -1 -0.01
84 85 8 0.876116207517086 1 0.01
84 85 1 0.791782719072978 5 0.05
84 85 3 0.796549031026897 -1 -0.01
84 87 1 0.776344349650948 6 0.06
84 87 9 0.709145039139203 -13 -0.13
84 88 8 0.905881737939352 1 0.01
84 88 1 0.789083421696522 4 0.04
84 88 9 0.752323452422752 -22 -0.22
84 89 8 0.86772810765782 2 0.02
84 89 3 0.749486861343113 0 0
85 87 8 0.750045589526864 -16 -0.16
85 87 1 0.911869585744193 1 0.01
85 87 3 0.745734029334652 -5 -0.05
85 87 5 0.716394024543558 -1 -0.01
85 88 8 0.839643542200313 -1 -0.01
85 88 1 0.775982964772388 0 0
85 88 5 0.758275902935375 0 0
85 88 3 0.802196200663953 0 0
85 89 8 0.717893605752837 1 0.01
85 89 3 0.82055671505005 1 0.01
86 90 3 0.770153048361932 6 0.06
86 91 3 0.748822292806487 6 0.06
86 92 6 0.760107264454353 1 0.01
86 92 3 0.941723325113177 1 0.01
87 88 1 0.900401963843531 -1 -0.01
87 88 3 0.874054170464138 5 0.05
87 88 5 0.958588935858703 1 0.01
87 89 3 0.81152339031585 7 0.07
87 89 5 0.854252322448835 2 0.02
88 89 8 0.796673330349562 1 0.01
88 89 3 0.980437759176408 2 0.02
88 89 5 0.872209548669445 1 0.01
90 92 3 0.743583511822461 -5 -0.05
91 92 3 0.742174307931382 -5 -0.05
